pref_code,pref_name,age_group,year,gengo,gengo_year,pop_total,pop_m,pop_f
24 ,Mie,50_ 54,1955,Showa,30,69936,34609,35327
24 ,Mie,55_ 59,1955,Showa,30,58558,29044,29514
24 ,Mie,60_ 64,1955,Showa,30,47161,23066,24095
24 ,Mie,65_ 69,1955,Showa,30,38875,18377,20498
24 ,Mie,70_ 74,1955,Showa,30,29952,13037,16915
24 ,Mie,75_ 79,1955,Showa,30,19235,7846,11389
24 ,Mie,80_ 84,1955,Showa,30,8202,2991,5211
24 ,Mie,over_85,1955,Showa,30,2753,885,1868
24 ,Mie,total,1960,Showa,35,1485054,716715,768339
24 ,Mie,0_ 4,1960,Showa,35,117495,60084,57411
24 ,Mie,5_ 9,1960,Showa,35,137124,70030,67094
24 ,Mie,10_ 14,1960,Showa,35,172913,88232,84681
24 ,Mie,15_ 19,1960,Showa,35,138653,65617,73036
24 ,Mie,20_ 24,1960,Showa,35,120615,56592,64023
24 ,Mie,25_ 29,1960,Showa,35,124616,62279,62337
24 ,Mie,30_ 34,1960,Showa,35,120577,61205,59372
24 ,Mie,35_ 39,1960,Showa,35,92513,40191,52322
24 ,Mie,40_ 44,1960,Showa,35,79533,34907,44626
24 ,Mie,45_ 49,1960,Showa,35,80980,36541,44439
24 ,Mie,50_ 54,1960,Showa,35,73596,35127,38469
24 ,Mie,55_ 59,1960,Showa,35,65841,32380,33461
24 ,Mie,60_ 64,1960,Showa,35,53607,26145,27462
24 ,Mie,65_ 69,1960,Showa,35,40975,19692,21283
24 ,Mie,70_ 74,1960,Showa,35,31078,14117,16961
24 ,Mie,75_ 79,1960,Showa,35,20679,8439,12240
24 ,Mie,80_ 84,1960,Showa,35,10455,3907,6548
24 ,Mie,over_85,1960,Showa,35,3804,1230,2574
24 ,Mie,total,1965,Showa,40,1514467,727802,786665
24 ,Mie,0_ 4,1965,Showa,40,121331,61950,59381
24 ,Mie,5_ 9,1965,Showa,40,117742,59801,57941
24 ,Mie,10_ 14,1965,Showa,40,136144,69008,67136
24 ,Mie,15_ 19,1965,Showa,40,161874,76109,85765
24 ,Mie,20_ 24,1965,Showa,40,123360,57581,65779
24 ,Mie,25_ 29,1965,Showa,40,117242,57101,60141
24 ,Mie,30_ 34,1965,Showa,40,122633,61619,61014
24 ,Mie,35_ 39,1965,Showa,40,119258,60503,58755
24 ,Mie,40_ 44,1965,Showa,40,90536,39268,51268
24 ,Mie,45_ 49,1965,Showa,40,77384,33947,43437
24 ,Mie,50_ 54,1965,Showa,40,77580,35027,42553
24 ,Mie,55_ 59,1965,Showa,40,69468,32998,36470
24 ,Mie,60_ 64,1965,Showa,40,60659,29437,31222
24 ,Mie,65_ 69,1965,Showa,40,47000,22516,24484
24 ,Mie,70_ 74,1965,Showa,40,33613,15534,18079
24 ,Mie,75_ 79,1965,Showa,40,22008,9447,12561
24 ,Mie,80_ 84,1965,Showa,40,11271,4225,7046
24 ,Mie,over_85,1965,Showa,40,5364,1731,3633
24 ,Mie,total,1970,Showa,45,1543083,742461,800622
24 ,Mie,0_ 4,1970,Showa,45,121507,62332,59175
24 ,Mie,5_ 9,1970,Showa,45,121605,62173,59432
24 ,Mie,10_ 14,1970,Showa,45,117334,59805,57529
24 ,Mie,15_ 19,1970,Showa,45,129943,61813,68130
24 ,Mie,20_ 24,1970,Showa,45,136929,63900,73029
24 ,Mie,25_ 29,1970,Showa,45,121165,59225,61940
24 ,Mie,30_ 34,1970,Showa,45,116577,57414,59163
24 ,Mie,35_ 39,1970,Showa,45,121425,61199,60226
24 ,Mie,40_ 44,1970,Showa,45,115878,58786,57092
24 ,Mie,45_ 49,1970,Showa,45,88705,38390,50315
24 ,Mie,50_ 54,1970,Showa,45,75182,32685,42497
24 ,Mie,55_ 59,1970,Showa,45,73624,32888,40736
24 ,Mie,60_ 64,1970,Showa,45,65023,30348,34675
24 ,Mie,65_ 69,1970,Showa,45,54532,25642,28890
24 ,Mie,70_ 74,1970,Showa,45,39604,18108,21496
24 ,Mie,75_ 79,1970,Showa,45,24563,10558,14005
24 ,Mie,80_ 84,1970,Showa,45,13171,5174,7997
24 ,Mie,over_85,1970,Showa,45,6316,2021,4295
24 ,Mie,total,1975,Showa,50,1626002,787280,838722
24 ,Mie,0_ 4,1975,Showa,50,137873,70489,67384
24 ,Mie,5_ 9,1975,Showa,50,124956,64221,60735
24 ,Mie,10_ 14,1975,Showa,50,122786,62834,59952
24 ,Mie,15_ 19,1975,Showa,50,115006,56365,58641
24 ,Mie,20_ 24,1975,Showa,50,111729,52820,58909
24 ,Mie,25_ 29,1975,Showa,50,140492,69713,70779
24 ,Mie,30_ 34,1975,Showa,50,125435,62267,63168
24 ,Mie,35_ 39,1975,Showa,50,118393,58728,59665
24 ,Mie,40_ 44,1975,Showa,50,121813,61455,60358
24 ,Mie,45_ 49,1975,Showa,50,115888,58656,57232
24 ,Mie,50_ 54,1975,Showa,50,87058,37345,49713
24 ,Mie,55_ 59,1975,Showa,50,73003,31455,41548
24 ,Mie,60_ 64,1975,Showa,50,71298,31280,40018
24 ,Mie,65_ 69,1975,Showa,50,60071,27253,32818
24 ,Mie,70_ 74,1975,Showa,50,47124,21134,25990
24 ,Mie,75_ 79,1975,Showa,50,30148,12837,17311
24 ,Mie,80_ 84,1975,Showa,50,15154,5889,9265
24 ,Mie,over_85,1975,Showa,50,7669,2473,5196
24 ,Mie,total,1980,Showa,55,1686936,817578,869358
24 ,Mie,0_ 4,1980,Showa,55,116918,60041,56877
24 ,Mie,5_ 9,1980,Showa,55,141922,72652,69270
24 ,Mie,10_ 14,1980,Showa,55,127129,65216,61913
24 ,Mie,15_ 19,1980,Showa,55,119567,60222,59345
24 ,Mie,20_ 24,1980,Showa,55,96918,45673,51245
24 ,Mie,25_ 29,1980,Showa,55,116286,57076,59210
24 ,Mie,30_ 34,1980,Showa,55,144042,71680,72362
24 ,Mie,35_ 39,1980,Showa,55,127986,63643,64343
24 ,Mie,40_ 44,1980,Showa,55,118755,58959,59796
24 ,Mie,45_ 49,1980,Showa,55,120571,60468,60103
24 ,Mie,50_ 54,1980,Showa,55,114205,57368,56837
24 ,Mie,55_ 59,1980,Showa,55,85291,36231,49060
24 ,Mie,60_ 64,1980,Showa,55,70191,29756,40435
24 ,Mie,65_ 69,1980,Showa,55,66614,28507,38107
24 ,Mie,70_ 74,1980,Showa,55,53088,23154,29934
24 ,Mie,75_ 79,1980,Showa,55,37463,15806,21657
24 ,Mie,80_ 84,1980,Showa,55,20036,7799,12237
24 ,Mie,over_85,1980,Showa,55,9818,3236,6582
24 ,Mie,total,1985,Showa,60,1747311,847420,899891
24 ,Mie,0_ 4,1985,Showa,60,104193,53153,51040
24 ,Mie,5_ 9,1985,Showa,60,121818,62592,59226
24 ,Mie,10_ 14,1985,Showa,60,145882,74798,71084
24 ,Mie,15_ 19,1985,Showa,60,124988,63561,61427
24 ,Mie,20_ 24,1985,Showa,60,104465,50415,54050
24 ,Mie,25_ 29,1985,Showa,60,103091,50686,52405
24 ,Mie,30_ 34,1985,Showa,60,120119,58938,61181
24 ,Mie,35_ 39,1985,Showa,60,148786,74180,74606
24 ,Mie,40_ 44,1985,Showa,60,129803,64912,64891
24 ,Mie,45_ 49,1985,Showa,60,118501,58784,59717
24 ,Mie,50_ 54,1985,Showa,60,119411,59467,59944
24 ,Mie,55_ 59,1985,Showa,60,112242,55843,56399
24 ,Mie,60_ 64,1985,Showa,60,83102,34872,48230
24 ,Mie,65_ 69,1985,Showa,60,66735,27591,39144
24 ,Mie,70_ 74,1985,Showa,60,60294,24927,35367
24 ,Mie,75_ 79,1985,Showa,60,43806,17883,25923
24 ,Mie,80_ 84,1985,Showa,60,26011,10080,15931
24 ,Mie,over_85,1985,Showa,60,13969,4660,9309
24 ,Mie,total,1990,Heisei,2,1792514,869515,922999
24 ,Mie,0_ 4,1990,Heisei,2,95825,49394,46431
24 ,Mie,5_ 9,1990,Heisei,2,109572,55910,53662
24 ,Mie,10_ 14,1990,Heisei,2,124854,64148,60706
24 ,Mie,15_ 19,1990,Heisei,2,141817,72478,69339
24 ,Mie,20_ 24,1990,Heisei,2,109475,53164,56311
24 ,Mie,25_ 29,1990,Heisei,2,109916,54246,55670
24 ,Mie,30_ 34,1990,Heisei,2,107218,52777,54441
24 ,Mie,35_ 39,1990,Heisei,2,124599,61487,63112
24 ,Mie,40_ 44,1990,Heisei,2,151017,75492,75525
24 ,Mie,45_ 49,1990,Heisei,2,129544,64789,64755
24 ,Mie,50_ 54,1990,Heisei,2,117725,58143,59582
24 ,Mie,55_ 59,1990,Heisei,2,117705,58058,59647
24 ,Mie,60_ 64,1990,Heisei,2,109352,53706,55646
24 ,Mie,65_ 69,1990,Heisei,2,79418,32689,46729
24 ,Mie,70_ 74,1990,Heisei,2,61300,24534,36766
24 ,Mie,75_ 79,1990,Heisei,2,51143,19847,31296
24 ,Mie,80_ 84,1990,Heisei,2,31908,11931,19977
24 ,Mie,over_85,1990,Heisei,2,19589,6355,13234
24 ,Mie,total,1995,Heisei,7,1841358,893982,947376
24 ,Mie,0_ 4,1995,Heisei,7,90004,46171,43833
24 ,Mie,5_ 9,1995,Heisei,7,100951,52074,48877
24 ,Mie,10_ 14,1995,Heisei,7,112690,57560,55130
24 ,Mie,15_ 19,1995,Heisei,7,121766,62477,59289
24 ,Mie,20_ 24,1995,Heisei,7,129576,63832,65744
24 ,Mie,25_ 29,1995,Heisei,7,117265,58512,58753
24 ,Mie,30_ 34,1995,Heisei,7,115847,57532,58315
24 ,Mie,35_ 39,1995,Heisei,7,112351,55704,56647
24 ,Mie,40_ 44,1995,Heisei,7,128222,63651,64571
24 ,Mie,45_ 49,1995,Heisei,7,152593,76463,76130
24 ,Mie,50_ 54,1995,Heisei,7,129867,64694,65173
24 ,Mie,55_ 59,1995,Heisei,7,117363,57603,59760
24 ,Mie,60_ 64,1995,Heisei,7,115578,56238,59340
24 ,Mie,65_ 69,1995,Heisei,7,104708,50349,54359
24 ,Mie,70_ 74,1995,Heisei,7,74040,29445,44595
24 ,Mie,75_ 79,1995,Heisei,7,53146,19930,33216
24 ,Mie,80_ 84,1995,Heisei,7,38825,13530,25295
24 ,Mie,over_85,1995,Heisei,7,26410,8111,18299
24 ,Mie,total,2000,Heisei,12,1857339,901380,955959
24 ,Mie,0_ 4,2000,Heisei,12,88788,45404,43384
24 ,Mie,5_ 9,2000,Heisei,12,92200,47367,44833
24 ,Mie,10_ 14,2000,Heisei,12,102093,52694,49399
24 ,Mie,15_ 19,2000,Heisei,12,107084,54598,52486
24 ,Mie,20_ 24,2000,Heisei,12,106832,53062,53770
24 ,Mie,25_ 29,2000,Heisei,12,134179,67263,66916
24 ,Mie,30_ 34,2000,Heisei,12,120045,60120,59925
24 ,Mie,35_ 39,2000,Heisei,12,118050,58708,59342
24 ,Mie,40_ 44,2000,Heisei,12,113333,56289,57044
24 ,Mie,45_ 49,2000,Heisei,12,127646,63449,64197
24 ,Mie,50_ 54,2000,Heisei,12,151077,75286,75791
24 ,Mie,55_ 59,2000,Heisei,12,128712,63611,65101
24 ,Mie,60_ 64,2000,Heisei,12,115636,56102,59534
24 ,Mie,65_ 69,2000,Heisei,12,110317,52584,57733
24 ,Mie,70_ 74,2000,Heisei,12,96777,45103,51674
24 ,Mie,75_ 79,2000,Heisei,12,65417,24614,40803
24 ,Mie,80_ 84,2000,Heisei,12,42051,14278,27773
24 ,Mie,over_85,2000,Heisei,12,36397,10380,26017
24 ,Mie,total,2005,Heisei,17,1866963,907214,959749
24 ,Mie,0_ 4,2005,Heisei,17,83997,42922,41075
24 ,Mie,5_ 9,2005,Heisei,17,90524,46412,44112
24 ,Mie,10_ 14,2005,Heisei,17,92220,47474,44746
24 ,Mie,15_ 19,2005,Heisei,17,97011,50125,46886
24 ,Mie,20_ 24,2005,Heisei,17,94969,47152,47817
24 ,Mie,25_ 29,2005,Heisei,17,112958,57310,55648
24 ,Mie,30_ 34,2005,Heisei,17,137200,69680,67520
24 ,Mie,35_ 39,2005,Heisei,17,122049,61472,60577
24 ,Mie,40_ 44,2005,Heisei,17,118687,59318,59369
24 ,Mie,45_ 49,2005,Heisei,17,112541,55768,56773
24 ,Mie,50_ 54,2005,Heisei,17,126160,62391,63769
24 ,Mie,55_ 59,2005,Heisei,17,149085,73751,75334
24 ,Mie,60_ 64,2005,Heisei,17,126595,61942,64653
24 ,Mie,65_ 69,2005,Heisei,17,111411,53344,58067
24 ,Mie,70_ 74,2005,Heisei,17,103221,47776,55445
24 ,Mie,75_ 79,2005,Heisei,17,86107,38161,47946
24 ,Mie,80_ 84,2005,Heisei,17,53558,18419,35139
24 ,Mie,over_85,2005,Heisei,17,46350,12261,34089
24 ,Mie,total,2010,Heisei,22,1854724,903398,951326
24 ,Mie,0_ 4,2010,Heisei,22,78290,39794,38496
24 ,Mie,5_ 9,2010,Heisei,22,84690,43382,41308
24 ,Mie,10_ 14,2010,Heisei,22,90194,46315,43879
24 ,Mie,15_ 19,2010,Heisei,22,88478,45356,43122
24 ,Mie,20_ 24,2010,Heisei,22,86035,43265,42770
24 ,Mie,25_ 29,2010,Heisei,22,97935,50351,47584
24 ,Mie,30_ 34,2010,Heisei,22,113414,58075,55339
24 ,Mie,35_ 39,2010,Heisei,22,137309,69993,67316
24 ,Mie,40_ 44,2010,Heisei,22,121443,61258,60185
24 ,Mie,45_ 49,2010,Heisei,22,117235,58550,58685
24 ,Mie,50_ 54,2010,Heisei,22,110638,54542,56096
24 ,Mie,55_ 59,2010,Heisei,22,124119,60970,63149
24 ,Mie,60_ 64,2010,Heisei,22,145669,71281,74388
24 ,Mie,65_ 69,2010,Heisei,22,121826,58618,63208
24 ,Mie,70_ 74,2010,Heisei,22,104277,48712,55565
24 ,Mie,75_ 79,2010,Heisei,22,92041,40649,51392
24 ,Mie,80_ 84,2010,Heisei,22,70224,28525,41699
24 ,Mie,over_85,2010,Heisei,22,58735,15682,43053
24 ,Mie,total,2015,Heisei,27,1815865,883516,932349
24 ,Mie,0_ 4,2015,Heisei,27,70966,36252,34714
24 ,Mie,5_ 9,2015,Heisei,27,78388,40000,38388
24 ,Mie,10_ 14,2015,Heisei,27,84171,43219,40952
24 ,Mie,15_ 19,2015,Heisei,27,87245,44715,42530
24 ,Mie,20_ 24,2015,Heisei,27,78170,39543,38627
24 ,Mie,25_ 29,2015,Heisei,27,86562,44572,41990
24 ,Mie,30_ 34,2015,Heisei,27,96738,49641,47097
24 ,Mie,35_ 39,2015,Heisei,27,112180,57102,55078
24 ,Mie,40_ 44,2015,Heisei,27,136315,69198,67117
24 ,Mie,45_ 49,2015,Heisei,27,119997,60361,59636
24 ,Mie,50_ 54,2015,Heisei,27,115031,57154,57877
24 ,Mie,55_ 59,2015,Heisei,27,108390,53230,55160
24 ,Mie,60_ 64,2015,Heisei,27,120949,58749,62200
24 ,Mie,65_ 69,2015,Heisei,27,140129,67717,72412
24 ,Mie,70_ 74,2015,Heisei,27,114506,53877,60629
24 ,Mie,75_ 79,2015,Heisei,27,93828,42110,51718
24 ,Mie,80_ 84,2015,Heisei,27,76242,31229,45013
24 ,Mie,over_85,2015,Heisei,27,76341,23455,52886
25 ,Shiga,total,1920,Taisho,9,651050,313737,337313
25 ,Shiga,0_ 4,1920,Taisho,9,82749,41648,41101
25 ,Shiga,5_ 9,1920,Taisho,9,82218,42099,40119
25 ,Shiga,10_ 14,1920,Taisho,9,69072,33978,35094
25 ,Shiga,15_ 19,1920,Taisho,9,53547,24793,28754
25 ,Shiga,20_ 24,1920,Taisho,9,43175,20112,23063
25 ,Shiga,25_ 29,1920,Taisho,9,40272,19700,20572
25 ,Shiga,30_ 34,1920,Taisho,9,39538,19120,20418
25 ,Shiga,35_ 39,1920,Taisho,9,41325,19796,21529
25 ,Shiga,40_ 44,1920,Taisho,9,42669,20573,22096
25 ,Shiga,45_ 49,1920,Taisho,9,34426,16558,17868
25 ,Shiga,50_ 54,1920,Taisho,9,30392,14642,15750
25 ,Shiga,55_ 59,1920,Taisho,9,25440,12217,13223
25 ,Shiga,60_ 64,1920,Taisho,9,23776,11038,12738
25 ,Shiga,65_ 69,1920,Taisho,9,19424,8709,10715
25 ,Shiga,70_ 74,1920,Taisho,9,12868,5307,7561
25 ,Shiga,75_ 79,1920,Taisho,9,6816,2420,4396
25 ,Shiga,over_80,1920,Taisho,9,3343,1027,2316
25 ,Shiga,total,1925,Taisho,14,662412,321071,341341
25 ,Shiga,0_ 4,1925,Taisho,14,84890,42918,41972
25 ,Shiga,5_ 9,1925,Taisho,14,76734,38732,38002
25 ,Shiga,10_ 14,1925,Taisho,14,75859,37820,38039
25 ,Shiga,15_ 19,1925,Taisho,14,55399,25664,29735
25 ,Shiga,20_ 24,1925,Taisho,14,47615,22881,24734
25 ,Shiga,25_ 29,1925,Taisho,14,42413,21172,21241
25 ,Shiga,30_ 34,1925,Taisho,14,38269,19026,19243
25 ,Shiga,35_ 39,1925,Taisho,14,38094,18717,19377
25 ,Shiga,40_ 44,1925,Taisho,14,39242,18967,20275
25 ,Shiga,45_ 49,1925,Taisho,14,40355,19545,20810
25 ,Shiga,50_ 54,1925,Taisho,14,31830,15357,16473
25 ,Shiga,55_ 59,1925,Taisho,14,27096,12901,14195
25 ,Shiga,60_ 64,1925,Taisho,14,21508,10024,11484
25 ,Shiga,65_ 69,1925,Taisho,14,18452,8149,10303
25 ,Shiga,70_ 74,1925,Taisho,14,13465,5454,8011
25 ,Shiga,75_ 79,1925,Taisho,14,7346,2645,4701
25 ,Shiga,80_ 84,1925,Taisho,14,2970,893,2077
25 ,Shiga,over_85,1925,Taisho,14,875,206,669
25 ,Shiga,total,1930,Showa,5,691631,337016,354615
25 ,Shiga,0_ 4,1930,Showa,5,89147,45070,44077
25 ,Shiga,5_ 9,1930,Showa,5,80848,41035,39813
25 ,Shiga,10_ 14,1930,Showa,5,72753,35751,37002
25 ,Shiga,15_ 19,1930,Showa,5,63765,29761,34004
25 ,Shiga,20_ 24,1930,Showa,5,51644,25002,26642
25 ,Shiga,25_ 29,1930,Showa,5,47267,23877,23390
25 ,Shiga,30_ 34,1930,Showa,5,41909,21304,20605
25 ,Shiga,35_ 39,1930,Showa,5,37624,18942,18682
25 ,Shiga,40_ 44,1930,Showa,5,36682,18213,18469
25 ,Shiga,45_ 49,1930,Showa,5,37532,18146,19386
25 ,Shiga,50_ 54,1930,Showa,5,37786,18282,19504
25 ,Shiga,55_ 59,1930,Showa,5,28944,13812,15132
25 ,Shiga,60_ 64,1930,Showa,5,23410,10864,12546
25 ,Shiga,65_ 69,1930,Showa,5,17007,7508,9499
25 ,Shiga,70_ 74,1930,Showa,5,13003,5278,7725
25 ,Shiga,75_ 79,1930,Showa,5,7879,2852,5027
25 ,Shiga,over_80,1930,Showa,5,4431,1319,3112
25 ,Shiga,total,1935,Showa,10,711436,345185,366251
25 ,Shiga,0_ 4,1935,Showa,10,88263,44989,43274
25 ,Shiga,5_ 9,1935,Showa,10,85604,43370,42234
25 ,Shiga,10_ 14,1935,Showa,10,78234,38302,39932
25 ,Shiga,15_ 19,1935,Showa,10,61296,26664,34632
25 ,Shiga,20_ 24,1935,Showa,10,54923,26345,28578
25 ,Shiga,25_ 29,1935,Showa,10,49599,24609,24990
25 ,Shiga,30_ 34,1935,Showa,10,45456,22975,22481
25 ,Shiga,35_ 39,1935,Showa,10,40402,20622,19780
25 ,Shiga,40_ 44,1935,Showa,10,35890,18167,17723
25 ,Shiga,45_ 49,1935,Showa,10,34984,17337,17647
25 ,Shiga,50_ 54,1935,Showa,10,35021,16876,18145
25 ,Shiga,55_ 59,1935,Showa,10,34347,16435,17912
25 ,Shiga,60_ 64,1935,Showa,10,24952,11557,13395
25 ,Shiga,65_ 69,1935,Showa,10,18421,8067,10354
25 ,Shiga,70_ 74,1935,Showa,10,11888,4860,7028
25 ,Shiga,75_ 79,1935,Showa,10,7379,2633,4746
25 ,Shiga,over_80,1935,Showa,10,4777,1377,3400
25 ,Shiga,total,1940,Showa,15,703530,341536,361994
25 ,Shiga,0_ 4,1940,Showa,15,80730,41011,39719
25 ,Shiga,5_ 9,1940,Showa,15,83074,42394,40680
25 ,Shiga,10_ 14,1940,Showa,15,81603,40170,41433
25 ,Shiga,15_ 19,1940,Showa,15,61770,27474,34296
25 ,Shiga,20_ 24,1940,Showa,15,51434,25902,25532
25 ,Shiga,25_ 29,1940,Showa,15,49301,23877,25424
25 ,Shiga,30_ 34,1940,Showa,15,44755,21682,23073
25 ,Shiga,35_ 39,1940,Showa,15,42084,20824,21260
25 ,Shiga,40_ 44,1940,Showa,15,37800,19154,18646
25 ,Shiga,45_ 49,1940,Showa,15,33400,16731,16669
25 ,Shiga,50_ 54,1940,Showa,15,32263,15893,16370
25 ,Shiga,55_ 59,1940,Showa,15,31647,15006,16641
25 ,Shiga,60_ 64,1940,Showa,15,29517,13764,15753
25 ,Shiga,65_ 69,1940,Showa,15,19931,8786,11145
25 ,Shiga,70_ 74,1940,Showa,15,12998,5221,7777
25 ,Shiga,75_ 79,1940,Showa,15,6863,2436,4427
25 ,Shiga,80_ 84,1940,Showa,15,3127,940,2187
25 ,Shiga,over_85,1940,Showa,15,1232,270,962
25 ,Shiga,total,1945,Showa,20,860911,394802,466109
25 ,Shiga,1_ 5,1945,Showa,20,104942,53039,51903
25 ,Shiga,6_ 10,1945,Showa,20,100882,51229,49653
25 ,Shiga,11_ 15,1945,Showa,20,101062,51071,49991
25 ,Shiga,16_ 20,1945,Showa,20,88420,42217,46203
25 ,Shiga,21_ 25,1945,Showa,20,61312,21490,39822
25 ,Shiga,26_ 30,1945,Showa,20,51111,17023,34088
25 ,Shiga,31_ 35,1945,Showa,20,53087,19463,33624
25 ,Shiga,36_ 40,1945,Showa,20,52664,23586,29078
25 ,Shiga,41_ 45,1945,Showa,20,49537,23995,25542
25 ,Shiga,46_ 50,1945,Showa,20,43654,21906,21748
25 ,Shiga,51_ 55,1945,Showa,20,37234,18556,18678
25 ,Shiga,56_ 60,1945,Showa,20,33926,16288,17638
25 ,Shiga,61_ 65,1945,Showa,20,30583,13889,16694
25 ,Shiga,66_ 70,1945,Showa,20,25838,11182,14656
25 ,Shiga,71_ 75,1945,Showa,20,15251,6153,9098
25 ,Shiga,76_ 80,1945,Showa,20,7588,2671,4917
25 ,Shiga,81_ 85,1945,Showa,20,2949,849,2100
25 ,Shiga,86以上,1945,Showa,20,871,195,676
25 ,Shiga,total,1950,Showa,25,861180,413110,448070
25 ,Shiga,0_ 4,1950,Showa,25,103740,53026,50714
25 ,Shiga,5_ 9,1950,Showa,25,92760,47043,45717
25 ,Shiga,10_ 14,1950,Showa,25,89542,45512,44030
25 ,Shiga,15_ 19,1950,Showa,25,89740,43207,46533
25 ,Shiga,20_ 24,1950,Showa,25,78285,38418,39867
25 ,Shiga,25_ 29,1950,Showa,25,58046,25104,32942
25 ,Shiga,30_ 34,1950,Showa,25,51151,22019,29132
25 ,Shiga,35_ 39,1950,Showa,25,52410,23441,28969
25 ,Shiga,40_ 44,1950,Showa,25,48562,23180,25382
25 ,Shiga,45_ 49,1950,Showa,25,44207,21801,22406
25 ,Shiga,50_ 54,1950,Showa,25,38141,19138,19003
25 ,Shiga,55_ 59,1950,Showa,25,32278,15923,16355
25 ,Shiga,60_ 64,1950,Showa,25,28273,13395,14878
25 ,Shiga,65_ 69,1950,Showa,25,23569,10362,13207
25 ,Shiga,70_ 74,1950,Showa,25,17499,7144,10355
25 ,Shiga,75_ 79,1950,Showa,25,8522,3144,5378
25 ,Shiga,over_80,1950,Showa,25,4437,1245,3192
25 ,Shiga,total,1955,Showa,30,853734,409813,443921
25 ,Shiga,0_ 4,1955,Showa,30,80152,41294,38858
25 ,Shiga,5_ 9,1955,Showa,30,98829,50496,48333
25 ,Shiga,10_ 14,1955,Showa,30,88814,45093,43721
25 ,Shiga,15_ 19,1955,Showa,30,78494,36411,42083
25 ,Shiga,20_ 24,1955,Showa,30,74886,36227,38659
25 ,Shiga,25_ 29,1955,Showa,30,69853,35304,34549
25 ,Shiga,30_ 34,1955,Showa,30,54322,23810,30512
25 ,Shiga,35_ 39,1955,Showa,30,48260,20816,27444
25 ,Shiga,40_ 44,1955,Showa,30,49509,22121,27388
25 ,Shiga,45_ 49,1955,Showa,30,45744,21767,23977
25 ,Shiga,50_ 54,1955,Showa,30,41217,20249,20968
25 ,Shiga,55_ 59,1955,Showa,30,35210,17544,17666
25 ,Shiga,60_ 64,1955,Showa,30,28608,13898,14710
25 ,Shiga,65_ 69,1955,Showa,30,23885,11053,12832
25 ,Shiga,70_ 74,1955,Showa,30,18169,7532,10637
25 ,Shiga,75_ 79,1955,Showa,30,11632,4307,7325
25 ,Shiga,80_ 84,1955,Showa,30,4561,1496,3065
25 ,Shiga,over_85,1955,Showa,30,1587,394,1193
25 ,Shiga,total,1960,Showa,35,842695,403281,439414
25 ,Shiga,0_ 4,1960,Showa,35,66674,34096,32578
25 ,Shiga,5_ 9,1960,Showa,35,78728,40597,38131
25 ,Shiga,10_ 14,1960,Showa,35,96925,49530,47395
25 ,Shiga,15_ 19,1960,Showa,35,78487,35736,42751
25 ,Shiga,20_ 24,1960,Showa,35,65551,30195,35356
25 ,Shiga,25_ 29,1960,Showa,35,67106,33576,33530
25 ,Shiga,30_ 34,1960,Showa,35,66150,33745,32405
25 ,Shiga,35_ 39,1960,Showa,35,52164,22707,29457
25 ,Shiga,40_ 44,1960,Showa,35,46391,20030,26361
25 ,Shiga,45_ 49,1960,Showa,35,47269,21083,26186
25 ,Shiga,50_ 54,1960,Showa,35,43206,20556,22650
25 ,Shiga,55_ 59,1960,Showa,35,38541,18747,19794
25 ,Shiga,60_ 64,1960,Showa,35,31848,15673,16175
25 ,Shiga,65_ 69,1960,Showa,35,24527,11672,12855
25 ,Shiga,70_ 74,1960,Showa,35,18675,8126,10549
25 ,Shiga,75_ 79,1960,Showa,35,12024,4575,7449
25 ,Shiga,80_ 84,1960,Showa,35,6281,2059,4222
25 ,Shiga,over_85,1960,Showa,35,2148,578,1570
25 ,Shiga,total,1965,Showa,40,853385,409502,443883
25 ,Shiga,0_ 4,1965,Showa,40,66313,33833,32480
25 ,Shiga,5_ 9,1965,Showa,40,66684,33986,32698
25 ,Shiga,10_ 14,1965,Showa,40,78321,40341,37980
25 ,Shiga,15_ 19,1965,Showa,40,93944,44354,49590
25 ,Shiga,20_ 24,1965,Showa,40,68403,31856,36547
25 ,Shiga,25_ 29,1965,Showa,40,61453,30183,31270
25 ,Shiga,30_ 34,1965,Showa,40,65854,33244,32610
25 ,Shiga,35_ 39,1965,Showa,40,65318,33284,32034
25 ,Shiga,40_ 44,1965,Showa,40,51239,22384,28855
25 ,Shiga,45_ 49,1965,Showa,40,45275,19512,25763
25 ,Shiga,50_ 54,1965,Showa,40,45368,20172,25196
25 ,Shiga,55_ 59,1965,Showa,40,40759,19278,21481
25 ,Shiga,60_ 64,1965,Showa,40,35203,16910,18293
25 ,Shiga,65_ 69,1965,Showa,40,27598,13256,14342
25 ,Shiga,70_ 74,1965,Showa,40,19461,8816,10645
25 ,Shiga,75_ 79,1965,Showa,40,12809,5150,7659
25 ,Shiga,80_ 84,1965,Showa,40,6444,2155,4289
25 ,Shiga,over_85,1965,Showa,40,2939,788,2151
25 ,Shiga,total,1970,Showa,45,889768,429885,459883
25 ,Shiga,0_ 4,1970,Showa,45,70483,35865,34618
25 ,Shiga,5_ 9,1970,Showa,45,67769,34611,33158
25 ,Shiga,10_ 14,1970,Showa,45,67188,34246,32942
25 ,Shiga,15_ 19,1970,Showa,45,80354,38746,41608
25 ,Shiga,20_ 24,1970,Showa,45,85732,41435,44297
25 ,Shiga,25_ 29,1970,Showa,45,68138,33921,34217
